Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Signaling By Interleukins R-HSA-449147,5/453,0.0001736013138032802,0.0026136642244827,0,0,11.470864661654137,99.32334007217948,RPS6KA3;JUN;RPS6KA1;CASP1;PRKCA
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,3/103,0.000248160437794501,0.0028021449434295,0,0,28.394285714285715,235.71331990829248,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,3/103,0.000248160437794501,0.0028021449434295,0,0,28.394285714285715,235.71331990829248,RPS6KA3;JUN;RPS6KA1
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,3/102,0.00024112207109460744,0.0028021449434295,0,0,28.682539682539684,238.9314995428402,RPS6KA3;JUN;RPS6KA1
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,3/101,0.0002342144227516512,0.0028021449434295,0,0,28.97667638483965,242.22396376485943,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,3/97,0.0002078692558571044,0.0028021449434295,0,0,30.21580547112462,256.18776614331455,PRKCA;TUBB4B;TUBB4A
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,3/96,0.00020159884731143867,0.0028021449434295,0,0,30.542242703533027,259.8909904657026,RPS6KA3;JUN;RPS6KA1
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,3/107,0.00027764264975151684,0.0028938906954869,0,0,27.296703296703296,223.53749942844928,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,3/106,0.0002700706385152335,0.0028938906954869,0,0,27.563106796116504,226.48128037574324,RPS6KA3;JUN;RPS6KA1
KEGG_2021_Human,Chemical carcinogenesis,4/239,0.00017507749627455145,0.0029763174366673,0,0,16.800851063829786,145.33209695830865,RPS6KA3;JUN;RPS6KA1;PRKCA
Reactome_2022,ERK/MAPK Targets R-HSA-198753,2/22,0.000314144742212557,0.0030735769845532,0,0,90.7090909090909,731.6283882755846,RPS6KA3;RPS6KA1
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,3/112,0.00031756514969554097,0.0030735769845532,0,0,26.03800786369594,209.7316634727131,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,2/23,0.00034381145881898543,0.0031057635113315,0,0,86.38528138528139,688.9586534300897,TUBB4B;TUBB4A
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",5/523,0.0003377233712357986,0.0031057635113315,0,0,9.885185937817516,79.01509291842953,TUBB8;RRM2;PRKCA;TUBB4B;TUBB4A
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription In Response To Stress (GO:0043620),2/7,2.88738312533813e-05,0.0034841089712413,0,0,363.1090909090909,3795.424957257872,RPS6KA3;RPS6KA1
Reactome_2022,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,2/26,0.00044068597769434504,0.0038524483856505,0,0,75.57575757575758,583.9873316414673,TUBB4B;TUBB4A
Reactome_2022,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,2/27,0.0004755925151574023,0.0040276741127392,0,0,72.5490909090909,555.0694040425329,RPS6KA3;RPS6KA1
Reactome_2022,Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,2/28,0.0005118017005884158,0.0040793606135135,0,0,69.75524475524476,528.5754809934051,TUBB4B;TUBB4A
Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,2/28,0.0005118017005884158,0.0040793606135135,0,0,69.75524475524476,528.5754809934051,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),3/59,4.722408723590282e-05,0.0042737798948492,0,0,50.81632653061224,506.16143096212306,KHSRP;PGK1;PGK2
GO_Cellular_Component_2023,Mitotic Spindle (GO:0072686),3/143,0.0006488655908442329,0.0046718322540784,0,0,20.240816326530613,148.57335975374693,TUBB8;TUBB4B;TUBB4A
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,3/140,0.0006100390385547019,0.0047234451270949,0,0,20.687174139728885,153.1262065691772,RPS6KA3;JUN;RPS6KA1
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027),2/19,0.00023306007599526184,0.0050496349798973,0,0,106.73262032085562,892.7345092435008,RPS6KA3;RPS6KA1
GO_Molecular_Function_2023,RNA Binding (GO:0003723),8/1411,0.00015914848847524142,0.0050496349798973,0,0,6.619030648610122,57.88787697951085,JUN;TFRC;KHSRP;NOP2;XIRP1;PSIP1;TUBB4B;GCN1
GO_Molecular_Function_2023,Purine Ribonucleoside Triphosphate Binding (GO:0035639),5/476,0.00021856564612786109,0.0050496349798973,0,0,10.897865683316573,91.8518342935434,TUBB8;PGK1;PGK2;TUBB4B;TUBB4A
KEGG_2021_Human,MAPK signaling pathway,4/294,0.00038541875067425496,0.0052416950091698,0,0,13.57655172413793,106.72771892827716,RPS6KA3;JUN;RPS6KA1;PRKCA
KEGG_2021_Human,Neurotrophin signaling pathway,3/119,0.0003794222686254727,0.0052416950091698,0,0,24.458128078817733,192.6532704977716,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,2/33,0.0007122855268112139,0.0053619271601621,0,0,58.489736070381234,423.87697178566015,TUBB4B;TUBB4A
GO_Molecular_Function_2023,Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),2/26,0.00044068597769434504,0.0061827026970462,0,0,75.57575757575758,583.9873316414673,RPS6KA1;TTK
GO_Molecular_Function_2023,ADP Binding (GO:0043531),2/27,0.0004755925151574023,0.0061827026970462,0,0,72.5490909090909,555.0694040425329,PGK1;PGK2
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,2/36,0.0008480218264323183,0.0062111868908961,0,0,53.32085561497326,377.1173065055224,ATAD2;NOP2
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,3/162,0.0009317187931565796,0.0064857843718377,0,0,17.80503144654088,124.25204717600278,RPS6KA3;JUN;RPS6KA1
Reactome_2022,Cell Cycle R-HSA-1640170,5/654,0.0009333785627368018,0.0064857843718377,0,0,7.836752899197146,54.674671534724105,TUBB8;RRM2;PRKCA;TUBB4B;TUBB4A
Reactome_2022,Cellular Senescence R-HSA-2559583,3/165,0.0009824607924292772,0.0066561718687083,0,0,17.472663139329807,121.00605705144206,RPS6KA3;JUN;RPS6KA1
Reactome_2022,M Phase R-HSA-68886,4/380,0.0010086419979031,0.0066668775958961,0,0,10.425531914893616,71.92731277872319,TUBB8;PRKCA;TUBB4B;TUBB4A
Reactome_2022,Innate Immune System R-HSA-168249,6/1035,0.0011396593777282,0.0073535164610558,0,0,6.137674117265954,41.595176168093246,RPS6KA3;JUN;RPS6KA1;CASP1;PRKCA;TUBB4B
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activity (GO:0004674),4/342,0.0006810523181951635,0.0073780667804476,0,0,11.620118343195266,84.7324089509256,RPS6KA3;RPS6KA1;PRKCA;TTK
GO_Cellular_Component_2023,Euchromatin (GO:0000791),2/44,0.0012659452144418,0.007595671286651,0,0,43.14718614718615,287.87527450942133,JUN;PSIP1
Reactome_2022,Mitotic Prometaphase R-HSA-68877,3/186,0.0013871853452868,0.0078318172619321,0,0,15.4512099921936,101.67635540344024,PRKCA;TUBB4B;TUBB4A
Reactome_2022,Cilium Assembly R-HSA-5617833,3/186,0.0013871853452868,0.0078318172619321,0,0,15.4512099921936,101.67635540344024,PRKCA;TUBB4B;TUBB4A
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,3/184,0.0013447911871463,0.0078318172619321,0,0,15.623520126282555,103.29516155879016,PRKCA;TUBB4B;TUBB4A
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,3/182,0.0013032255888082,0.0078318172619321,0,0,15.799680766161211,104.95590263238464,RPS6KA3;RPS6KA1;PRKCA
Reactome_2022,G2/M Transition R-HSA-69275,3/182,0.0013032255888082,0.0078318172619321,0,0,15.799680766161211,104.95590263238464,PRKCA;TUBB4B;TUBB4A
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,5/702,0.0012811316665452,0.0078318172619321,0,0,7.27893981726195,48.477822724530085,RPS6KA3;JUN;RPS6KA1;CASP1;PRKCA
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,5/722,0.0014514332749839,0.0080273146432784,0,0,7.068560522645526,46.19448320114646,RPS6KA3;JUN;KHSRP;RPS6KA1;GCN1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,5/736,0.0015802844997268,0.0085651419885194,0,0,6.928144574843401,44.68757439700039,RPS6KA3;JUN;KHSRP;RPS6KA1;GCN1
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),6/1195,0.0023822902326234,0.0095291609304939,0,0,5.266890944771517,31.81040422016651,RPS6KA3;NOP2;CASP1;TTK;TUBB4B;GCN1
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),2/57,0.0021155665632121,0.0095291609304939,0,0,32.92727272727273,202.78039057539715,TFRC;TUBB4B
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),2/60,0.0023410698512417,0.0095291609304939,0,0,31.219435736677116,189.10071940362897,TFRC;TUBB4B
KEGG_2021_Human,Amyotrophic lateral sclerosis,4/364,0.0008595676084009753,0.0097417662285443,0,0,10.897777777777778,76.92829688246387,TUBB8;CASP1;TUBB4B;TUBB4A
KEGG_2021_Human,mTOR signaling pathway,3/154,0.0008046573808704424,0.0097417662285443,0,0,18.755912961210974,133.63764262255492,RPS6KA3;RPS6KA1;PRKCA
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),3/84,0.0001357177942396186,0.0098259683029483,0,0,35.08818342151675,312.4579179152481,RPS6KA3;RPS6KA1;CASP1
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,3/212,0.002016499961177,0.0107151272446858,0,0,13.51127819548872,83.85628840103446,RPS6KA3;RPS6KA1;PRKCA
Reactome_2022,Generic Transcription Pathway R-HSA-212436,6/1190,0.002332243456033,0.0121545764727877,0,0,5.29054054054054,32.065567404621014,JUN;RRM2;ATAD2;NOP2;CASP1;PRKCA
Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,2/61,0.002418659096373,0.0123671059456055,0,0,30.688751926040062,184.8856744391506,RPS6KA3;RPS6KA1
Reactome_2022,Mitotic Metaphase And Anaphase R-HSA-2555396,3/233,0.002636657543863,0.0129915308070344,0,0,12.264596273291923,72.83015598298657,TUBB8;TUBB4B;TUBB4A
Reactome_2022,Mitotic Anaphase R-HSA-68882,3/232,0.0026047537477797,0.0129915308070344,0,0,12.31877729257642,73.30186353139706,TUBB8;TUBB4B;TUBB4A
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),5/482,0.0002316402638211001,0.0139756292505397,0,0,10.757475449630364,90.04356544206422,RPS6KA3;STIL;TFRC;RPS6KA1;PRKCA
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,3/246,0.0030736609529192,0.0145265816854507,0,0,11.60082304526749,67.10943806934256,RPS6KA3;RPS6KA1;PRKCA
Reactome_2022,Leishmania Infection R-HSA-9658195,3/247,0.0031090101024212,0.0145265816854507,0,0,11.552693208430911,66.69890698429906,JUN;CASP1;PRKCA
Reactome_2022,Glycolysis R-HSA-70171,2/69,0.0030825624075389,0.0145265816854507,0,0,27.013568521031207,156.1922931973931,PGK1;PRKCA
GO_Molecular_Function_2023,GTP Binding (GO:0005525),3/201,0.0017321782940624,0.0160845127305798,0,0,14.26984126984127,90.73300958988632,TUBB8;TUBB4B;TUBB4A
GO_Biological_Process_2023,Natural Killer Cell Mediated Immunity (GO:0002228),2/22,0.000314144742212557,0.0162457709544208,0,0,90.7090909090909,731.6283882755846,CD2;TUBB4B
GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),2/24,0.0003747925243021608,0.0169593617246727,0,0,82.45454545454545,650.4952839948423,CD2;TUBB4B
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,6/1312,0.0038053057680386,0.0174786078498046,0,0,4.765186319550791,26.548563361024005,JUN;RRM2;ATAD2;NOP2;CASP1;PRKCA
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),2/29,0.0005493106201692561,0.0189511835708304,0,0,67.16835016835017,504.2224932837275,JUN;GCN1
GO_Biological_Process_2023,Glycolytic Process (GO:0006096),2/29,0.0005493106201692561,0.0189511835708304,0,0,67.16835016835017,504.2224932837275,PGK1;PGK2
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),5/594,0.0006043728391543634,0.0189511835708304,0,0,8.661871146456974,64.19589251689423,RPS6KA3;NOP2;RPS6KA1;PRKCA;TTK
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),2/31,0.000628216029972281,0.0189511835708304,0,0,62.529780564263326,461.00871434329,STIL;RRM2
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,3/275,0.0042026717132387,0.0189820672381285,0,0,10.34873949579832,56.628663006237566,PRKCA;TUBB4B;TUBB4A
GO_Molecular_Function_2023,Guanyl Ribonucleotide Binding (GO:0032561),3/226,0.0024183777715691,0.0196493193939996,0,0,12.65406790518898,76.236435308675,TUBB8;TUBB4B;TUBB4A
GO_Molecular_Function_2023,Double-Stranded RNA Binding (GO:0003725),2/65,0.0027410497923989,0.0197964707228809,0,0,28.734487734487736,169.5166477304521,TFRC;TUBB4B
Reactome_2022,Glucose Metabolism R-HSA-70326,2/89,0.0050708641872874,0.0216063148943929,0,0,20.782654127481713,109.82061589185456,PGK1;PRKCA
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,2/90,0.0051823264506846,0.0216063148943929,0,0,20.545454545454547,108.1204792366108,JUN;PRKCA
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,2/88,0.004960532410626,0.0216063148943929,0,0,21.02536997885835,111.56570551874316,KHSRP;PRKCA
Reactome_2022,Infectious Disease R-HSA-5663205,5/961,0.0050209014300019,0.0216063148943929,0,0,5.235630918299934,27.71819340332291,JUN;CASP1;PGK1;PSIP1;PRKCA
Reactome_2022,Chaperonin-mediated Protein Folding R-HSA-390466,2/90,0.0051823264506846,0.0216063148943929,0,0,20.545454545454547,108.1204792366108,TUBB4B;TUBB4A
KEGG_2021_Human,Lipid and atherosclerosis,3/215,0.0020987902961872,0.0219565754062666,0,0,13.318059299191376,82.12440294746015,JUN;CASP1;PRKCA
KEGG_2021_Human,Pathways of neurodegeneration,4/475,0.0022889973220691,0.0222359739858145,0,0,8.282377919320595,50.35388775438844,TUBB8;PRKCA;TUBB4B;TUBB4A
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),3/166,0.0009997567321736792,0.023418048077196,0,0,17.364592462751972,119.95458001250672,RPS6KA3;PRKCA;TTK
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),4/381,0.0010185262119861,0.023418048077196,0,0,10.3973474801061,71.63147103545508,RPS6KA3;STIL;TFRC;RPS6KA1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),2/40,0.0010468624608583,0.023418048077196,0,0,47.698564593301434,327.30553357779627,STIL;RRM2
GO_Biological_Process_2023,Carbohydrate Catabolic Process (GO:0016052),2/41,0.0010997425892605,0.023418048077196,0,0,46.47319347319347,316.60695557324226,PGK1;PGK2
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),3/158,0.0008667042398670053,0.023418048077196,0,0,18.26820276497696,128.80567733787137,RPS6KA3;PRKCA;TTK
Reactome_2022,Disinhibition Of SNARE Formation R-HSA-114516,1/5,0.005986138987596,0.0235107777628771,0,0,217.08695652173913,1111.118047594182,PRKCA
Reactome_2022,PKA-mediated Phosphorylation Of Key Metabolic Factors R-HSA-163358,1/5,0.005986138987596,0.0235107777628771,0,0,217.08695652173913,1111.118047594182,PRKCA
Reactome_2022,Protein Folding R-HSA-391251,2/96,0.0058746927635266,0.0235107777628771,0,0,19.22823984526112,98.77742005697412,TUBB4B;TUBB4A
Reactome_2022,TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496,1/5,0.005986138987596,0.0235107777628771,0,0,217.08695652173913,1111.118047594182,NOP2
KEGG_2021_Human,Coronavirus disease,3/232,0.0026047537477797,0.0236164339798694,0,0,12.31877729257642,73.30186353139706,JUN;CASP1;PRKCA
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,6/1449,0.0061961648497514,0.023801909692659,0,0,4.281127281127281,21.764500833748414,JUN;RRM2;ATAD2;NOP2;CASP1;PRKCA
Reactome_2022,L1CAM Interactions R-HSA-373760,2/99,0.0062359246796265,0.023801909692659,0,0,18.63074039362699,94.59625050266868,RPS6KA3;RPS6KA1
KEGG_2021_Human,Glycolysis / Gluconeogenesis,2/67,0.0029094268308419,0.0240301500300107,0,0,27.84755244755245,162.62411401910555,PGK1;PGK2
KEGG_2021_Human,Amphetamine addiction,2/69,0.0030825624075389,0.0240301500300107,0,0,27.013568521031207,156.1922931973931,JUN;PRKCA
KEGG_2021_Human,Parkinson disease,3/249,0.0031804610333837,0.0240301500300107,0,0,11.45760743321719,65.88959663894033,TUBB8;TUBB4B;TUBB4A
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),5/705,0.0013056746990681,0.0250326690570084,0,0,7.246616541353384,48.125036698962134,RPS6KA3;JUN;STIL;TFRC;RPS6KA1
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),3/184,0.0013447911871463,0.0250326690570084,0,0,15.623520126282555,103.29516155879016,KHSRP;PGK1;PGK2
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),2/46,0.0013830203898899,0.0250326690570084,0,0,41.18181818181818,271.11990217079807,KHSRP;PRKCA
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),2/50,0.0016321249773357,0.0256882279041543,0,0,37.74242424242424,242.22606459531664,PGK1;PGK2
GO_Biological_Process_2023,Phosphorylation (GO:0016310),4/429,0.0015781309869448,0.0256882279041543,0,0,9.200470588235294,59.35696528317364,RPS6KA1;PGK1;PRKCA;PGK2
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),2/49,0.0015679866104777,0.0256882279041543,0,0,38.54738878143134,248.93760650075663,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),3/202,0.0017569107108583,0.0265000698887804,0,0,14.197415649676955,90.07122008935427,RPS6KA3;RPS6KA1;GCN1
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),2/53,0.0018319495647649,0.0265266296977961,0,0,35.51693404634581,223.84102098830968,RPS6KA3;RPS6KA1
KEGG_2021_Human,Pertussis,2/76,0.0037256955134565,0.0266681363068472,0,0,24.44963144963145,136.7346061691144,JUN;CASP1
Reactome_2022,APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689,1/6,0.0071792448741713,0.0270218800125058,0,0,173.66086956521738,857.2874884567655,PSIP1
KEGG_2021_Human,Prion disease,3/273,0.0041177692137243,0.0280008306533255,0,0,10.426455026455027,57.26671738227323,TUBB8;TUBB4B;TUBB4A
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),2/56,0.002042829528928,0.0284424726719977,0,0,33.53872053872054,207.71936270973217,RPS6KA3;CASP1
KEGG_2021_Human,ErbB signaling pathway,2/85,0.0046363464554137,0.0300258627588702,0,0,21.788608981380065,117.0882506378019,JUN;PRKCA
GO_Cellular_Component_2023,HFE-transferrin Receptor Complex (GO:1990712),1/7,0.0083709789916443,0.0301355243699195,0,0,144.71014492753622,692.1463710595567,TFRC
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),2/59,0.0022646895003579,0.0303636147825763,0,0,31.768740031897927,193.48171703466315,STIL;TTK
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,2/114,0.008189768331845,0.0304031125743835,0,0,16.123376623376622,77.47072328706658,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),3/227,0.0024488428639861,0.0305683143711375,0,0,12.596938775510203,75.73455528756153,RPS6KA3;TFRC;RPS6KA1
GO_Biological_Process_2023,Positive Regulation Of Organelle Assembly (GO:1902117),2/61,0.002418659096373,0.0305683143711375,0,0,30.688751926040062,184.8856744391506,STIL;RAB3GAP2
Reactome_2022,HDL Assembly R-HSA-8963896,1/7,0.0083709789916443,0.0306558825234541,0,0,144.71014492753622,692.1463710595567,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),3/233,0.002636657543863,0.0307893558347881,0,0,12.264596273291923,72.83015598298657,RPS6KA3;TFRC;RPS6KA1
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),2/63,0.002577453215505,0.0307893558347881,0,0,29.6795827123696,176.9186122505105,STIL;RRM2
