Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),15/599,3.5910402214393764e-08,4.057875450226495e-06,0,0,6.992813042639398,119.8724712575096,VASP;CENPV;PPP1R12A;AHNAK;DDX20;DTNBP1;LSP1;ADD3;ACACA;LIMA1;MYO1E;MAP7D3;PALLD;MICAL1;MAPK3
Reactome_2022,Nuclear Envelope Breakdown R-HSA-2980766,6/53,1.0339771503009579e-07,4.880372149420521e-05,0,0,31.70265957446809,509.9272286712014,RANBP2;NEK9;NUP50;TPR;NUP153;EMD
KEGG_2021_Human,mTOR signaling pathway,8/154,3.286238180061051e-07,5.257981088097682e-05,0,0,13.886898489638217,207.3085109341922,RPTOR;RPS6KA3;RPS6KB1;RPS6KA1;RPS6;TSC2;EIF4B;MAPK3
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),10/327,1.4030989544519702e-06,7.927509092653632e-05,0,0,8.134235430848415,109.62368553925036,VASP;LIMA1;MYO1E;PPP1R12A;SH3PXD2A;AHNAK;PALLD;MICAL1;LSP1;ACACA
Reactome_2022,Mitotic Prophase R-HSA-68875,7/112,5.334223268703236e-07,8.392511276093093e-05,0,0,16.71645569620253,241.45168984483365,RANBP2;NEK9;NUP50;TPR;NUP153;EMD;MAPK3
Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,5/36,4.435617183150898e-07,8.392511276093093e-05,0,0,39.59179609717244,579.1657735557782,RANBP2;NEK9;NUP50;TPR;NUP153
Reactome_2022,MTOR Signaling R-HSA-165159,5/41,8.669795088033718e-07,0.00010230358203879788,0,0,34.084362139917694,475.7580647127432,RPTOR;RPS6KB1;RPS6;TSC2;EIF4B
Reactome_2022,Viral Messenger RNA Synthesis R-HSA-168325,5/47,1.739064073106916e-06,0.00016416764850129287,0,0,29.20634920634921,387.33937778391623,RANBP2;NUP50;TPR;NUP153;GTF2F1
Reactome_2022,Metabolism Of Non-Coding RNA R-HSA-194441,5/52,2.897242771144559e-06,0.00018704972027134875,0,0,26.092723929603363,332.72791955297555,RANBP2;NUP50;TPR;DDX20;NUP153
Reactome_2022,mTORC1-mediated Signaling R-HSA-166208,4/24,3.170334241887267e-06,0.00018704972027134875,0,0,48.5219512195122,614.3691056979761,RPTOR;RPS6KB1;RPS6;EIF4B
Reactome_2022,RSK Activation R-HSA-444257,3/7,2.6533266256284857e-06,0.00018704972027134875,0,0,179.90963855421683,2309.985133937731,RPS6KA3;RPS6KA1;MAPK3
Reactome_2022,HIV Life Cycle R-HSA-162587,7/149,3.632706435337533e-06,0.00019051527083103505,0,0,12.337671599215549,154.53590798466718,RANBP2;XRCC6;XRCC5;NUP50;TPR;NUP153;GTF2F1
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,6/99,4.310647948917338e-06,0.00020346258318889836,0,0,15.984677419354838,197.48145563109597,RPTOR;RANBP2;NUP50;TPR;NUP153;MAPK3
Reactome_2022,HIV Infection R-HSA-162906,8/229,6.437127725706363e-06,0.00027621129877576395,0,0,9.139343311289013,109.2464833598347,RANBP2;XRCC6;PACS1;XRCC5;NUP50;TPR;NUP153;GTF2F1
Reactome_2022,Signal Transduction R-HSA-162582,26/2465,8.446394763521909e-06,0.000306669102183257,0,0,3.1047560475604756,36.26904873262733,ARHGAP5;ADD3;RPTOR;PPP3CA;RPS6KA3;PPP3CB;MTA1;SH3PXD2A;CHEK1;RPS6KA1;EMD;EIF4B;MAPK3;REPS1;RANBP2;JUN;PPP1R12A;JUND;RPS6;TSC2;ARAP1;CDC25C;GTF2F1;DOK1;RPS6KB1;TLN1
Reactome_2022,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,4/30,8.017254432532232e-06,0.000306669102183257,0,0,37.313320825515945,437.8313175754628,RPS6KA3;JUN;RPS6KA1;MAPK3
Reactome_2022,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107,4/32,1.0451290588116016e-05,0.0003232969648196943,0,0,34.64459930313589,397.33146379561737,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Infectious Disease R-HSA-5663205,15/961,1.3378444256474649e-05,0.0003232969648196943,0,0,4.236071822052824,47.53662943774351,RANBP2;JUN;XRCC6;XRCC5;RPS6;DDX20;NUP153;GTF2F1;NFKB2;MYO1E;MTA1;PACS1;NUP50;TPR;MAPK3
Reactome_2022,Transport Of SLBP Independent Mature mRNA R-HSA-159227,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Nuclear Import Of Rev Protein R-HSA-180746,4/34,1.339054841903709e-05,0.0003232969648196943,0,0,32.33170731707317,362.79284115053065,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Vpr-mediated Nuclear Import Of PICs R-HSA-180910,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,SUMOylation Of SUMOylation Proteins R-HSA-4085377,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,4/35,1.5068926326341684e-05,0.0003232969648196943,0,0,31.287175452399687,347.377622981429,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274,4/36,1.689711449646759e-05,0.00033230991843052925,0,0,30.307926829268293,333.0346439357679,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,4/36,1.689711449646759e-05,0.00033230991843052925,0,0,30.307926829268293,333.0346439357679,RANBP2;NUP50;TPR;NUP153
Reactome_2022,ISG15 Antiviral Mechanism R-HSA-1169408,5/75,1.78054339204122e-05,0.0003361665924173823,0,0,17.499118165784832,191.37047649441817,RANBP2;NUP50;TPR;NUP153;MAPK3
GO_Cellular_Component_2023,Nuclear Inclusion Body (GO:0042405),3/10,9.012625072470629e-06,0.0003394755443963937,0,0,102.79001721170395,1194.0997245806711,RANBP2;TPR;NUP153
Reactome_2022,Interactions Of Rev With Host Cellular Proteins R-HSA-177243,4/37,1.8883311945580768e-05,0.00034280473993515855,0,0,29.3880266075388,319.6603831909474,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,4/38,2.103588591270646e-05,0.0003677384500295351,0,0,28.522238163558107,307.16398970814174,RANBP2;NUP50;TPR;NUP153
Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,4/39,2.3363368203867088e-05,0.0003938396354366166,0,0,27.705923344947735,295.4654204651171,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,5/81,2.590358403706279e-05,0.0004216031608790909,0,0,16.112735542560102,170.1686821369221,RANBP2;NUP50;TPR;NUP153;MAPK3
GO_Molecular_Function_2023,GTPase Activator Activity (GO:0005096),8/211,3.521890178940775e-06,0.0004261487116518338,0,0,9.958822786408993,125.04808509160816,RANBP2;JUN;TBC1D9B;TBC1D5;TSC2;RGPD8;ARAP1;ARHGAP5
Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,6/137,2.7760092244822514e-05,0.0004367587846518742,0,0,11.326145038167938,118.83290683926536,RANBP2;NUP50;RPS6;TPR;NUP153;GTF2F1
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,5/83,2.9156988288741944e-05,0.000443938660396329,0,0,15.698005698005698,163.93138410480688,RANBP2;NUP50;TPR;NUP153;MAPK3
Reactome_2022,NS1 Mediated Effects On Host Pathways R-HSA-168276,4/42,3.1482976229566716e-05,0.00045030196304107544,0,0,25.514762516046215,264.4876508623043,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,4/42,3.1482976229566716e-05,0.00045030196304107544,0,0,25.514762516046215,264.4876508623043,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,C-type lectin receptor signaling pathway,6/104,5.738222155032437e-06,0.0004590577724025949,0,0,15.16530612244898,183.0203908522955,PPP3CA;PPP3CB;JUN;LSP1;MAPK3;NFKB2
Reactome_2022,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,4/43,3.4598575925078274e-05,0.00048030964225402785,0,0,24.859287054409005,255.34708998783515,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Long-term potentiation,5/67,1.0235309955811112e-05,0.0005458831976432593,0,0,19.765033851055357,227.09365828734295,PPP3CA;RPS6KA3;PPP3CB;RPS6KA1;MAPK3
Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,4/45,4.149895337302546e-05,0.0005596430283448004,0,0,23.64425936942296,238.56684954298797,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Oocyte meiosis,6/129,1.974647330691357e-05,0.0006318871458212342,0,0,12.067682926829267,130.72360550933467,PPP3CA;RPS6KA3;PPP3CB;RPS6KA1;CDC25C;MAPK3
KEGG_2021_Human,Osteoclast differentiation,6/127,1.8068702415042692e-05,0.0006318871458212342,0,0,12.268388429752068,133.98710958899076,PPP3CA;PPP3CB;JUN;JUND;MAPK3;NFKB2
Reactome_2022,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,3/17,4.997170394351769e-05,0.0006374768719281175,0,0,51.37693631669535,508.8399328239387,RPS6KA3;RPS6KA1;MAPK3
Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,4/47,4.935523133318723e-05,0.0006374768719281175,0,0,22.54225751559841,223.53954809218396,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,7/219,4.426731901572479e-05,0.0007082771042515966,0,0,8.234654884165273,82.55458811600208,PPP3CA;PPP3CB;JUN;CHEK1;TLN1;MAPK3;NFKB2
KEGG_2021_Human,Insulin signaling pathway,6/137,2.7760092244822514e-05,0.0007082771042515966,0,0,11.326145038167938,118.83290683926536,RPTOR;RPS6KB1;RPS6;TSC2;ACACA;MAPK3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,7/212,3.6009482058926035e-05,0.0007082771042515966,0,0,8.518863846866317,87.16269999628442,PPP3CA;PPP3CB;JUN;RPS6KB1;CHEK1;CDC25C;MAPK3
KEGG_2021_Human,MAPK signaling pathway,8/294,3.897311505904257e-05,0.0007082771042515966,0,0,7.038909808140577,71.46350676550672,PPP3CA;RPS6KA3;PPP3CB;JUN;JUND;RPS6KA1;MAPK3;NFKB2
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,5/89,4.0849667720057205e-05,0.0007082771042515966,0,0,14.57231040564374,147.262113020828,PPP3CA;PPP3CB;JUN;RPS6KB1;MAPK3
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,5/96,5.875510884759226e-05,0.0007209156809328192,0,0,13.44661511328178,130.99870543255602,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,Influenza Infection R-HSA-168255,6/157,5.956718550080498e-05,0.0007209156809328192,0,0,9.816059602649007,95.4946103309356,RANBP2;NUP50;RPS6;TPR;NUP153;GTF2F1
GO_Molecular_Function_2023,GTPase Regulator Activity (GO:0030695),10/424,1.388745598816397e-05,0.0008401910872839202,0,0,6.197559115179253,69.316752211215,EEF1B2;RANBP2;JUN;TBC1D9B;ARL2BP;TBC1D5;TSC2;RGPD8;ARAP1;ARHGAP5
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,5/101,7.486936165716315e-05,0.000881683455710052,0,0,12.743055555555555,121.05604345323474,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,5/102,7.846434428481185e-05,0.000881683455710052,0,0,12.611047473590428,119.21054503134968,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",10/523,8.186886032411331e-05,0.000881683455710052,0,0,4.976146506617421,46.82748855629586,RANBP2;NEK9;PPP1R12A;NUP50;TPR;NUP153;CDC25C;PDS5A;EMD;MAPK3
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,5/103,8.219083061703876e-05,0.000881683455710052,0,0,12.481733434114387,117.4090113016731,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,5/103,8.219083061703876e-05,0.000881683455710052,0,0,12.481733434114387,117.4090113016731,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,6/168,8.667977464931067e-05,0.0009091745252105476,0,0,9.144444444444444,85.53064060494583,RANBP2;MTA1;NUP50;TPR;NUP153;NFKB2
GO_Biological_Process_2023,Protein Import Into Nucleus (GO:0006606),6/79,1.145154678790446e-06,0.0009310107538566326,0,0,20.38458904109589,278.8605836560644,RANBP2;NUP50;TPR;TSC2;RGPD8;NUP153
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,4/55,9.193603570658566e-05,0.000943343670728444,0,0,18.99856527977045,176.58059736007212,RANBP2;RPS6;TPR;MAPK3
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,5/106,9.419231081309604e-05,0.0009459312915698156,0,0,12.109155359980443,112.25395303320276,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,5/107,9.847801484849985e-05,0.0009683671460102484,0,0,11.989832970225129,110.61432907534522,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,tRNA Processing In Nucleus R-HSA-6784531,4/57,0.00010578650312599338,0.000979043715205272,0,0,18.27979751495628,167.33486806151086,RANBP2;NUP50;TPR;NUP153
Reactome_2022,SUMOylation R-HSA-2990846,6/174,0.00010515292026488472,0.000979043715205272,0,0,8.815178571428572,80.74787213218636,RANBP2;MTA1;NUP50;TPR;NUP153;NFKB2
Reactome_2022,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,4/57,0.00010578650312599338,0.000979043715205272,0,0,18.27979751495628,167.33486806151086,RANBP2;NUP50;TPR;NUP153
Reactome_2022,ERK/MAPK Targets R-HSA-198753,3/22,0.00011142616690554544,0.00099232359961165,0,0,37.84717818642993,344.49063111084905,RPS6KA3;RPS6KA1;MAPK3
Reactome_2022,Cell Cycle R-HSA-1640170,11/654,0.0001109362095190192,0.00099232359961165,0,0,4.395666148263349,40.02937646769845,RANBP2;NEK9;PPP1R12A;NUP50;CHEK1;TPR;NUP153;CDC25C;PDS5A;EMD;MAPK3
Reactome_2022,Disease R-HSA-1643685,19/1736,0.0001176952530087506,0.0010287436929653,0,0,3.0054416328375595,27.191468320921963,RANBP2;JUN;XRCC6;XRCC5;RPS6;DDX20;TSC2;NUP153;CDC25C;GTF2F1;ACACA;NFKB2;MYO1E;MTA1;PACS1;NUP50;TPR;TLN1;MAPK3
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,5/112,0.0001222014077629418,0.0010487102629837,0,0,11.426675897080882,102.9525214632935,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,Regulation Of PTEN Gene Transcription R-HSA-8943724,4/61,0.0001379416223040335,0.0011422534338158,0,0,16.993581514762518,151.05050795324794,RPTOR;JUN;MTA1;MAPK3
Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,4/61,0.0001379416223040335,0.0011422534338158,0,0,16.993581514762518,151.05050795324794,RPS6KA3;JUND;RPS6KA1;MAPK3
Reactome_2022,MAP Kinase Activation R-HSA-450294,4/62,0.00014697389491119295,0.0011960634206566,0,0,16.699747687132042,147.3795413367738,RPS6KA3;JUN;RPS6KA1;MAPK3
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,6/196,0.0002012446314367898,0.0016099570514943,0,0,7.78578947368421,66.26477104359438,RANBP2;NUP50;RPS6;TPR;DDX20;NUP153
Reactome_2022,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,3/27,0.0002083763918890318,0.0016392276161937,0,0,29.954819277108435,253.90197687438877,RPS6KA3;RPS6KA1;MAPK3
Reactome_2022,Glycolysis R-HSA-70171,4/69,0.0002226201027372709,0.0016947852982579,0,0,14.896060037523451,125.27651757761912,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Interleukin-17 Signaling R-HSA-448424,4/69,0.0002226201027372709,0.0016947852982579,0,0,14.896060037523451,125.27651757761912,RPS6KA3;JUN;RPS6KA1;MAPK3
Reactome_2022,M Phase R-HSA-68886,8/380,0.00023024303585025027,0.0017158543736196,0,0,5.387923904052936,45.13127178858909,RANBP2;NEK9;NUP50;TPR;NUP153;PDS5A;EMD;MAPK3
Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,3/28,0.00023265822015182004,0.0017158543736196,0,0,28.755180722891566,240.56411798565404,RPS6KA3;KIF4A;RPS6KA1
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,5/130,0.0002454468507048887,0.001782321746657,0,0,9.772345679012346,81.23194064581479,RANBP2;PACS1;NUP50;TPR;NUP153
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,11/722,0.000261945029774198,0.0018733038492942,0,0,3.961237693389592,32.66981623212043,RPTOR;RANBP2;RPS6KA3;JUN;NUP50;RPS6KA1;RPS6;TPR;NUP153;TLN1;MAPK3
Reactome_2022,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,4/74,0.000291505057462192,0.0020535878674948,0,0,13.82857142857143,112.57083857226326,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,5/136,0.00030248177848483915,0.0020995794036006,0,0,9.321930072566206,75.54016263729424,RANBP2;NUP50;TPR;NUP153;GTF2F1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,11/736,0.0003086030532805526,0.0021110237847597,0,0,3.881912643678161,31.379265098120968,RPTOR;RANBP2;RPS6KA3;JUN;NUP50;RPS6KA1;RPS6;TPR;NUP153;TLN1;MAPK3
Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,4/76,0.00032292103205551004,0.0021467426356366,0,0,13.44308943089431,108.05693408845488,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,4/76,0.00032292103205551004,0.0021467426356366,0,0,13.44308943089431,108.05693408845488,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,RNA transport,6/186,0.00015145024970509836,0.0022029127229832,0,0,8.2225,72.31897084904803,RANBP2;NUP50;TPR;DDX20;NUP153;EIF4B
KEGG_2021_Human,AMPK signaling pathway,5/120,0.0001689954624609183,0.0022532728328122,0,0,10.627482555018789,92.30647368634716,RPTOR;RAB14;RPS6KB1;TSC2;ACACA
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,5/140,0.0003457404012732838,0.002266520408347,0,0,9.043895747599452,72.07824245892053,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,CREB Phosphorylation R-HSA-199920,2/7,0.0003784425253680802,0.0024469160544347,0,0,94.8047619047619,747.0090346838106,RPS6KA3;RPS6KA1
Reactome_2022,Axon Guidance R-HSA-422475,9/519,0.0003890617790774639,0.0024815832395211,0,0,4.447058823529412,34.91729378444657,VASP;RPS6KA3;DOK1;PPP3CB;KIF4A;RPS6KA1;RPS6;TLN1;MAPK3
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,4/81,0.0004119853016201623,0.0025927608315295,0,0,12.566993981628128,97.95372218458252,RPS6KA3;JUN;RPS6KA1;MAPK3
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,10/644,0.0004374899461694612,0.0027170428235787,0,0,4.001328241739997,30.94810055886025,RANBP2;PPP1R12A;SH3PXD2A;ARAP1;ARHGAP5;CDC25C;ADD3;EMD;MAPK3;REPS1
Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,4/83,0.0004520851607794739,0.0027712233232196,0,0,12.247607286199443,94.32666202137996,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Focal adhesion,6/201,0.0002305661634969303,0.0028377373968852,0,0,7.5842307692307696,63.51772559234228,VASP;JUN;PPP1R12A;ARHGAP5;TLN1;MAPK3
Reactome_2022,2-LTR Circle Formation R-HSA-164843,2/8,0.0005031802927902886,0.0030448858743207,0,0,79.0,599.9703993521838,XRCC6;XRCC5
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",10/660,0.0005297554023043478,0.0031651208846538,0,0,3.899595141700405,29.415017251137527,RANBP2;PPP1R12A;SH3PXD2A;ARAP1;ARHGAP5;CDC25C;ADD3;EMD;MAPK3;REPS1
Reactome_2022,Nervous System Development R-HSA-9675108,9/545,0.0005536748959979598,0.0032666818863879,0,0,4.225673580151192,31.688042524135007,VASP;RPS6KA3;DOK1;PPP3CB;KIF4A;RPS6KA1;RPS6;TLN1;MAPK3
Reactome_2022,Metabolism Of RNA R-HSA-8953854,10/666,0.0005682852214702667,0.0033114891917773,0,0,3.862724646983312,28.86570524247225,SRRM2;RANBP2;NUP50;RPS6;NOP2;TPR;DDX20;NUP153;GTF2F1;EIF4B
Reactome_2022,Glucose Metabolism R-HSA-70326,4/89,0.0005890498868396639,0.0033906286169307,0,0,11.379626972740317,84.6302821590982,RANBP2;NUP50;TPR;NUP153
GO_Molecular_Function_2023,RNA Binding (GO:0003723),17/1411,9.07933338393933e-05,0.0033922328389468,0,0,3.273241428066455,30.46381146620678,SRRM2;JUN;XRCC6;AHNAK;STAU2;YTHDC1;XRCC5;RPS6;NOP2;DDX20;GTF2F1;GPATCH8;TPR;XIRP1;UBAP2L;EIF4B;AGFG1
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activity (GO:0004674),8/342,0.00011213992856022602,0.0033922328389468,0,0,6.012590204206971,54.68909614086822,RPS6KA3;NEK9;RPS6KB1;STK17B;CHEK1;RPS6KA1;OXSR1;MAPK3
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,6/242,0.0006185611840844338,0.003517600950456,0,0,6.253601694915254,46.202325032280264,SRRM2;RANBP2;NUP50;TPR;NUP153;GTF2F1
Reactome_2022,Calcineurin Activates NFAT R-HSA-2025928,2/9,0.0006451389896168581,0.0035407628267343,0,0,67.71088435374149,497.4071883260797,PPP3CA;PPP3CB
Reactome_2022,PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469,2/9,0.0006451389896168581,0.0035407628267343,0,0,67.71088435374149,497.4071883260797,DOK1;ARAP1
Reactome_2022,HCMV Late Events R-HSA-9610379,4/91,0.0006406029451737612,0.0035407628267343,0,0,11.11690496215307,81.74372191779786,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,5/162,0.0006729154189879708,0.0036507595145094,0,0,7.767948415506802,56.73624785087682,RPS6KA3;JUN;RPS6KA1;MAPK3;NFKB2
Reactome_2022,HCMV Early Events R-HSA-9609690,4/96,0.0007833705801089737,0.0042017149296754,0,0,10.510074231177096,75.16704920248702,RANBP2;NUP50;TPR;NUP153
Reactome_2022,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,2/10,0.000804171683586709,0.0042174337183658,0,0,59.24404761904762,422.1551782881061,JUN;MAPK3
Reactome_2022,Integration Of Provirus R-HSA-162592,2/10,0.000804171683586709,0.0042174337183658,0,0,59.24404761904762,422.1551782881061,XRCC6;XRCC5
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,10/702,0.0008515781955698092,0.004416977014384,0,0,3.65492850623669,25.834566935374287,RANBP2;RPS6KA3;JUN;NUP50;RPS6KA1;TPR;NUP153;STX3;MAPK3;NFKB2
Reactome_2022,SLC Transporter Disorders R-HSA-5619102,4/99,0.000879073573514395,0.0044615346956859,0,0,10.176636713735558,71.60934893597509,RANBP2;NUP50;TPR;NUP153
Reactome_2022,L1CAM Interactions R-HSA-373760,4/99,0.000879073573514395,0.0044615346956859,0,0,10.176636713735558,71.60934893597509,RPS6KA3;KIF4A;RPS6KA1;MAPK3
KEGG_2021_Human,B cell receptor signaling pathway,4/81,0.0004119853016201623,0.0047084034470875,0,0,12.566993981628128,97.95372218458252,PPP3CA;PPP3CB;JUN;MAPK3
Reactome_2022,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,2/11,0.0009801323593554442,0.0049215156767635,0,0,52.65873015873016,364.8103585138722,PPP3CA;PPP3CB
Reactome_2022,SARS-CoV Infections R-HSA-9679506,7/369,0.0010589347187707,0.005261233550103,0,0,4.785789216029093,32.78501006082402,RANBP2;MTA1;NUP50;RPS6;TPR;DDX20;NUP153
KEGG_2021_Human,Thermogenesis,6/232,0.0004954938338598777,0.005285267561172,0,0,6.5336283185840704,49.7206217285378,RPTOR;RPS6KA3;RPS6KB1;RPS6KA1;RPS6;TSC2
Reactome_2022,Membrane Trafficking R-HSA-199991,9/599,0.0010803863948119,0.0053118997744918,0,0,3.82821923838873,26.148408526365444,GGA2;MYO1E;RAB14;KIF4A;DTNBP1;TSC2;AP4B1;AGFG1;REPS1
Reactome_2022,tRNA Processing R-HSA-72306,4/105,0.0010947220462902,0.0053268949056595,0,0,9.569186186911374,65.23558033984769,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Oxytocin signaling pathway,5/154,0.0005348213577467962,0.0053377404795427,0,0,8.188333747617865,61.687449156483005,PPP3CA;PPP3CB;JUN;PPP1R12A;MAPK3
KEGG_2021_Human,Cellular senescence,5/156,0.0005671349259514207,0.0053377404795427,0,0,8.079061401357206,60.390283665174486,PPP3CA;PPP3CB;CHEK1;TSC2;MAPK3
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,15/1449,0.0012165072094089,0.0057999131600103,0,0,2.722611821556957,18.2735483461903,RANBP2;JUN;ICE1;NOP2;TSC2;NUP153;CDC25C;GTF2F1;RPTOR;MYO1E;MTA1;NUP50;CHEK1;TPR;MAPK3
Reactome_2022,Gene Silencing By RNA R-HSA-211000,4/108,0.0012153741960279,0.0057999131600103,0,0,9.291744840525327,62.37272596882944,RANBP2;NUP50;TPR;NUP153
KEGG_2021_Human,Th1 and Th2 cell differentiation,4/92,0.0006675436036971185,0.0059337209217521,0,0,10.990022172949002,80.35800737331435,PPP3CA;PPP3CB;JUN;MAPK3
Reactome_2022,IRF3-mediated Induction Of Type I IFN R-HSA-3270619,2/13,0.0013822581525501,0.0063630294293836,0,0,43.08008658008658,283.64087430205655,XRCC6;XRCC5
