Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
The_Kinase_Library_2024,PRP4,16/702,4.3882933269221625e-08,1.0926555867705517e-07,0,0,6.406663890045814,108.54003617493528,SRRM2;SPAG9;NEK9;AHNAK;DDX20;DTNBP1;TSC2;IRF2BP2;NUP153;GTF2F1;GPATCH8;RPTOR;MAP7D3;PACS1;CEP170;CIC
The_Kinase_Library_2024,PKACA,17/802,4.492119054144152e-08,1.1110507793916537e-07,0,0,6.00374780762485,101.57354396738108,SRRM2;PPP1R12A;FKBP15;RPS6;BOD1L1;NOP2;IRF2BP2;GPATCH8;RPTOR;MYO1E;SH3PXD2A;TBC1D5;MICAL1;KIF4A;TPR;CEP170;CIC
The_Kinase_Library_2024,OSR1,17/804,4.6570127153904236e-08,1.1442064353707598e-07,0,0,5.987864390549325,101.08896221852906,SRRM2;SPAG9;VASP;PPP1R12A;AHNAK;NOP2;NUP153;ARHGAP5;ADD3;RPTOR;MAP7D3;MICAL1;TPR;UBAP2L;CIC;EIF4B;REPS1
The_Kinase_Library_2024,ALK4,16/707,4.8395423789010486e-08,1.1812304095870321e-07,0,0,6.358652057060161,107.10424871000436,RANBP2;SPAG9;JUN;XRCC6;ICE1;AHNAK;BOD1L1;NOP2;DDX20;GTF2F1;SSH1;EEF1B2;SH3PXD2A;TPR;CEP170;EMD
The_Kinase_Library_2024,PAK6,17/810,5.1855636016482256e-08,1.257414441968295e-07,0,0,5.94069484803626,99.6539810639472,SRRM2;SPAG9;VASP;PPP1R12A;YTHDC1;RPS6;NOP2;DDX20;IRF2BP2;ARAP1;GPATCH8;RPTOR;MYO1E;SH3PXD2A;MAP7D3;TPR;CEP170
The_Kinase_Library_2024,PKCA,18/919,5.62091744326558e-08,1.3541301113321624e-07,0,0,5.585852320950578,93.25125676117077,SRRM2;SPAG9;PPP1R12A;NOP2;DDX20;IRF2BP2;ADD3;GPATCH8;NFKB2;LIMA1;MYO1E;PALLD;TPR;CEP170;PNPLA6;CIC;EIF4B;REPS1
The_Kinase_Library_2024,PKCG,18/920,5.7139732713531894e-08,1.3676671507561502e-07,0,0,5.57936611451676,93.05136314405704,SRRM2;RANBP2;SPAG9;PPP1R12A;RPS6;NOP2;DDX20;IRF2BP2;RGPD8;ADD3;GPATCH8;NFKB2;RPTOR;LIMA1;MYO1E;PALLD;CIC;REPS1
The_Kinase_Library_2024,PAK2,17/816,5.768586647201587e-08,1.371888234687044e-07,0,0,5.894233734196732,98.24658290640583,SRRM2;SPAG9;NEK9;PPP1R12A;RPS6;BOD1L1;DDX20;IRF2BP2;ARAP1;GPATCH8;RPTOR;MYO1E;SH3PXD2A;MAP7D3;TBC1D5;KIF4A;CEP170
The_Kinase_Library_2024,TTBK1,17/817,5.871400950078063e-08,1.387445702215899e-07,0,0,5.886557971014493,98.0146484282321,SRRM2;RANBP2;XRCC6;AHNAK;YTHDC1;XRCC5;RPS6;TSC2;NFKB2;LIMA1;KIF4A;STK17B;CHEK1;RPS6KA1;UBAP2L;STX3;EIF4B
The_Kinase_Library_2024,TSSK1,17/820,6.190002342594208e-08,1.453475233609146e-07,0,0,5.863645387766889,97.32329255141076,SRRM2;RANBP2;SPAG9;PPP1R12A;AHNAK;BOD1L1;NOP2;CDC25C;GTF2F1;SSH1;RPTOR;GGA2;PALLD;XIRP1;CEP170;TLN1;REPS1
The_Kinase_Library_2024,CAMK2G,16/725,6.837874687476528e-08,1.58553219315862e-07,0,0,6.191416481966552,102.14725079894232,SRRM2;XRCC6;FKBP15;AHNAK;BOD1L1;NOP2;TSC2;ADD3;GPATCH8;EEF1B2;PEX5L;MICAL1;KIF4A;XIRP1;CEP170;EIF4B
The_Kinase_Library_2024,ERK7,16/725,6.837874687476528e-08,1.58553219315862e-07,0,0,6.191416481966552,102.14725079894232,SRRM2;RANBP2;PPP1R12A;DDX20;TSC2;RGPD8;OXSR1;ADD3;RPTOR;SH3PXD2A;RPS6KB1;PACS1;PALLD;DDI2;TPR;CIC
