Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
The_Kinase_Library_2024,MSK2,3/792,0.0080420519481751,0.0470745580068421,0,0,9.125475285171104,44.01281530876624,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,CAMKK1,3/801,0.0082969168116034,0.0470745580068421,0,0,9.018327067669173,43.21466266466117,C2CD5;ILF2;RAB11FIP5
The_Kinase_Library_2024,CDK9,3/708,0.0058911357311691,0.0470745580068421,0,0,10.257446808510638,52.66487557902026,DCP1A;RAB11FIP5;SYNE1
The_Kinase_Library_2024,PRP4,3/702,0.005752906132706,0.0470745580068421,0,0,10.348712446351932,53.379177656522856,C2CD5;TFEB;ARHGEF18
The_Kinase_Library_2024,DYRK2,3/645,0.0045385247443448,0.0470745580068421,0,0,11.300817757009346,60.969643829237725,ARHGEF18;DCP1A;SYNE1
The_Kinase_Library_2024,ACVR2A,3/698,0.0056618690085237,0.0470745580068421,0,0,10.41043165467626,53.86358616275897,ILF2;F5;SYNE1
The_Kinase_Library_2024,CDK16,3/700,0.0057072762027659,0.0470745580068421,0,0,10.37948350071736,53.620550760606434,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,PKG1,3/827,0.0090603751812332,0.0470745580068421,0,0,8.72193567961165,41.02663134811497,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,YANK3,3/823,0.0089402762968963,0.0470745580068421,0,0,8.766310975609755,41.35234381629728,TFEB;ARHGEF18;SYNE1
The_Kinase_Library_2024,AURB,3/804,0.0083829424496723,0.0470745580068421,0,0,8.98314606741573,42.95341865875611,ARHGEF18;RAB11FIP5;SYNE1
The_Kinase_Library_2024,PAK6,3/810,0.0085566052692229,0.0470745580068421,0,0,8.9135687732342,42.4379621903798,ARHGEF18;RAB11FIP5;SYNE1
The_Kinase_Library_2024,BMPR1A,3/667,0.0049862813770731,0.0470745580068421,0,0,10.913968373493976,57.85565425019761,C2CD5;ILF2;F5
The_Kinase_Library_2024,CDK14,3/678,0.0052199717383243,0.0470745580068421,0,0,10.73,56.38897511475139,ARHGEF18;DCP1A;RAB11FIP5
The_Kinase_Library_2024,TGFBR1,3/679,0.005241543775142,0.0470745580068421,0,0,10.7135724852071,56.25846056120334,C2CD5;ILF2;F5
The_Kinase_Library_2024,FAM20C,3/692,0.0055269804210803,0.0470745580068421,0,0,10.504354136429608,54.602826605786106,ARHGEF18;ILF2;F5
The_Kinase_Library_2024,DYRK4,3/657,0.0047795313000718,0.0470745580068421,0,0,11.08658256880734,59.24018711401202,ARHGEF18;DCP1A;SYNE1
The_Kinase_Library_2024,SGK3,3/843,0.0095504567497174,0.0475533158996349,0,0,8.548660714285715,39.76124261106352,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,RIPK3,3/838,0.0093956371298238,0.0475533158996349,0,0,8.602095808383234,40.15036676638394,TFEB;ARHGEF18;SYNE1
The_Kinase_Library_2024,MAP3K15,3/855,0.0099282442626145,0.0484255179339769,0,0,8.422975352112676,38.84989253722999,C2CD5;ARHGEF18;DCP1A
The_Kinase_Library_2024,IRE2,3/867,0.0103148555769179,0.0490423947198218,0,0,8.30078125,37.969185681166195,TFEB;ARHGEF18;DCP1A
The_Kinase_Library_2024,PKCZ,3/876,0.0106106353058152,0.0490423947198218,0,0,8.211340206185566,37.32791871676198,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,PDK1,3/889,0.0110467278783317,0.0490423947198218,0,0,8.085355530474041,36.42954778763327,TFEB;ARHGEF18;SYNE1
The_Kinase_Library_2024,PKN3,3/889,0.0110467278783317,0.0490423947198218,0,0,8.085355530474041,36.42954778763327,TFEB;ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,MNK2,3/890,0.01108070843042,0.0490423947198218,0,0,8.075817361894025,36.36176873271252,ARHGEF18;RAB11FIP5;SYNE1
The_Kinase_Library_2024,IRAK4,3/917,0.0120218110949392,0.0522402336670998,0,0,7.826176148796499,34.59978057407003,TFEB;ARHGEF18;RAB11FIP5
KEA_2015,STK38,1/7,0.0038441720045859,0.0538184080642034,0,0,333.05,1852.1566750462312,RAB11FIP5
The_Kinase_Library_2024,RSK3,2/802,0.0694931974717405,0.13589073386118,0,0,5.330277777777778,14.213326463382502,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,HASPIN,2/780,0.0661650765615123,0.13589073386118,0,0,5.487289345901171,14.901296663909696,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,DNAPK,2/769,0.0645230832514156,0.13589073386118,0,0,5.569172823410112,15.263611503560814,ARHGEF18;SYNE1
The_Kinase_Library_2024,PLK1,2/763,0.0636337514079039,0.13589073386118,0,0,5.6148342823769894,15.466685775922285,ILF2;SYNE1
The_Kinase_Library_2024,NEK7,2/763,0.0636337514079039,0.13589073386118,0,0,5.6148342823769894,15.466685775922285,C2CD5;ARHGEF18
The_Kinase_Library_2024,MAPKAPK5,2/762,0.0634859650412428,0.13589073386118,0,0,5.622514619883041,15.500915330266173,C2CD5;ARHGEF18
The_Kinase_Library_2024,IKKB,2/752,0.0620149942832311,0.13589073386118,0,0,5.700444444444445,15.849396479456937,ARHGEF18;VSIR
The_Kinase_Library_2024,CK1D,2/750,0.061722312008852,0.13589073386118,0,0,5.716280451574569,15.920468662647371,ILF2;RAB11FIP5
The_Kinase_Library_2024,SBK,2/740,0.0602665277702564,0.13589073386118,0,0,5.796747967479675,16.282939972288,DCP1A;SYNE1
The_Kinase_Library_2024,CDK6,2/732,0.0591111271999481,0.13589073386118,0,0,5.862709284627093,16.581712283013335,C2CD5;ARHGEF18
The_Kinase_Library_2024,PLK3,2/730,0.0588235689086644,0.13589073386118,0,0,5.87942612942613,16.65766461755945,ILF2;F5
The_Kinase_Library_2024,LATS2,2/728,0.0585365298581742,0.13589073386118,0,0,5.89623507805326,16.73412999679968,VSIR;RAB11FIP5
The_Kinase_Library_2024,DSTYK,2/726,0.0582500112903332,0.13589073386118,0,0,5.913136893799877,16.811113190477332,ILF2;F5
The_Kinase_Library_2024,CK1G2,2/718,0.0571091669007276,0.13589073386118,0,0,5.981688392302917,17.124321505212134,ILF2;F5
The_Kinase_Library_2024,CDK1,2/713,0.0564004139831031,0.13589073386118,0,0,6.025316455696203,17.324464550132422,C2CD5;ARHGEF18
The_Kinase_Library_2024,JNK2,2/711,0.0561178390541477,0.13589073386118,0,0,6.042939978059866,17.40548926629024,TFEB;VSIR
The_Kinase_Library_2024,PLK2,2/707,0.055554283986886,0.13589073386118,0,0,6.078486997635934,17.569226276143386,ILF2;F5
The_Kinase_Library_2024,ALK4,2/707,0.055554283986886,0.13589073386118,0,0,6.078486997635934,17.569226276143386,ILF2;F5
The_Kinase_Library_2024,RAF1,2/783,0.0666154661695353,0.13589073386118,0,0,5.465357803385972,14.804662346759564,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,CDK3,2/704,0.0551330181166084,0.13589073386118,0,0,6.105413105413105,17.69352687950809,C2CD5;ARHGEF18
The_Kinase_Library_2024,PKACB,2/784,0.0667658395989315,0.13589073386118,0,0,5.458084683148622,14.772653943107937,RAB11FIP5;SYNE1
The_Kinase_Library_2024,PAK1,2/795,0.0684279352408942,0.13589073386118,0,0,5.379291018635281,14.427119337755924,ARHGEF18;SYNE1
The_Kinase_Library_2024,AURC,2/806,0.0701045364264023,0.13589073386118,0,0,5.302653399668325,14.093221319106169,ARHGEF18;SYNE1
The_Kinase_Library_2024,PLK4,2/808,0.0704109159575903,0.13589073386118,0,0,5.288944030879515,14.033720964056068,RAB11FIP5;SYNE1
The_Kinase_Library_2024,PRKD3,2/810,0.0707177672578669,0.13589073386118,0,0,5.275302530253025,13.974584652974364,DCP1A;RAB11FIP5
The_Kinase_Library_2024,PERK,2/810,0.0707177672578669,0.13589073386118,0,0,5.275302530253025,13.974584652974364,C2CD5;ARHGEF18
The_Kinase_Library_2024,STLK3,2/811,0.0708713694532334,0.13589073386118,0,0,5.26850707320423,13.945152063911072,C2CD5;DCP1A
The_Kinase_Library_2024,MLK3,2/811,0.0708713694532334,0.13589073386118,0,0,5.26850707320423,13.945152063911072,ARHGEF18;DCP1A
The_Kinase_Library_2024,TTBK2,2/815,0.0714869517966287,0.13589073386118,0,0,5.241492414924149,13.828316721898013,C2CD5;SYNE1
The_Kinase_Library_2024,NUAK1,2/816,0.071641140027233,0.13589073386118,0,0,5.234780234780235,13.799329783548744,C2CD5;RAB11FIP5
The_Kinase_Library_2024,PAK2,2/816,0.071641140027233,0.13589073386118,0,0,5.234780234780235,13.799329783548744,TFEB;SYNE1
The_Kinase_Library_2024,RSK2,2/816,0.071641140027233,0.13589073386118,0,0,5.234780234780235,13.799329783548744,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,HRI,2/801,0.0693406594515483,0.13589073386118,0,0,5.337227089417327,14.243585110920725,C2CD5;ARHGEF18
The_Kinase_Library_2024,HUNK,2/801,0.0693406594515483,0.13589073386118,0,0,5.337227089417327,14.243585110920725,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,NIM1,2/800,0.0691882404235858,0.13589073386118,0,0,5.344193817878028,14.273937489471198,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,ULK1,2/798,0.0688837599107835,0.13589073386118,0,0,5.358179787828029,14.33492503299113,DCP1A;RAB11FIP5
The_Kinase_Library_2024,PAK3,2/798,0.0688837599107835,0.13589073386118,0,0,5.358179787828029,14.33492503299113,TFEB;SYNE1
The_Kinase_Library_2024,LATS1,2/797,0.0687316987269299,0.13589073386118,0,0,5.3651991614255765,14.36556099872432,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,SMG1,2/796,0.0685797571202286,0.13589073386118,0,0,5.372236216064931,14.396292298342706,F5;SYNE1
The_Kinase_Library_2024,P90RSK,2/787,0.0672176884648637,0.13589073386118,0,0,5.436376503892427,14.677231733106018,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,ICK,2/700,0.054573205682219,0.13589073386118,0,0,6.141674625915313,17.861293413946235,ARHGEF18;DCP1A
The_Kinase_Library_2024,EPHB2,1/69,0.0373110520780908,0.13589073386118,0,0,29.29558823529412,96.33753689320037,F5
The_Kinase_Library_2024,GRK2,2/696,0.0540155458784734,0.13589073386118,0,0,6.1783541466538585,18.031423937314692,ILF2;F5
The_Kinase_Library_2024,SYK,1/68,0.0367794749552908,0.13589073386118,0,0,29.734328358208955,98.20699568293152,F5
The_Kinase_Library_2024,TRKA,1/69,0.0373110520780908,0.13589073386118,0,0,29.29558823529412,96.33753689320037,F5
The_Kinase_Library_2024,IRR,1/69,0.0373110520780908,0.13589073386118,0,0,29.29558823529412,96.33753689320037,F5
The_Kinase_Library_2024,TNNI3K,1/72,0.0389041837581843,0.13589073386118,0,0,28.053521126760565,91.0800620630536,VSIR
The_Kinase_Library_2024,IGF1R,1/72,0.0389041837581843,0.13589073386118,0,0,28.053521126760565,91.0800620630536,F5
The_Kinase_Library_2024,SRC,1/75,0.0404949184271054,0.13589073386118,0,0,26.91216216216216,86.2959682120762,F5
The_Kinase_Library_2024,SRMS,1/77,0.0415540781399269,0.13589073386118,0,0,26.20131578947369,83.34008705275691,F5
The_Kinase_Library_2024,GRK4,2/700,0.054573205682219,0.13589073386118,0,0,6.141674625915313,17.861293413946235,ILF2;F5
The_Kinase_Library_2024,HER4,1/78,0.0420832593305425,0.13589073386118,0,0,25.85974025974026,81.92637908684091,F5
The_Kinase_Library_2024,FYN,1/80,0.0431408249946982,0.13589073386118,0,0,25.20253164556962,79.21875265135186,F5
The_Kinase_Library_2024,HIPK1,2/622,0.0440998492175618,0.13589073386118,0,0,6.942293906810036,21.66897444336707,DCP1A;SYNE1
The_Kinase_Library_2024,HIPK2,2/633,0.0455243945127092,0.13589073386118,0,0,6.817397429124846,21.062396762477903,ARHGEF18;SYNE1
The_Kinase_Library_2024,SRPK1,2/636,0.0459159706917279,0.13589073386118,0,0,6.784086926042762,20.901380221837865,ARHGEF18;SYNE1
The_Kinase_Library_2024,FER,1/77,0.0415540781399269,0.13589073386118,0,0,26.20131578947369,83.34008705275691,F5
The_Kinase_Library_2024,HIPK4,2/650,0.0477605031873132,0.13589073386118,0,0,6.632716049382716,20.17377911502369,ARHGEF18;SYNE1
The_Kinase_Library_2024,CLK3,2/645,0.0470985087336388,0.13589073386118,0,0,6.6860203905305,20.42922850750802,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,GRK7,2/691,0.0533215138202476,0.13589073386118,0,0,6.2248024512175455,18.247481722932104,ARHGEF18;ILF2
The_Kinase_Library_2024,GRK3,2/689,0.053044851716412,0.13589073386118,0,0,6.24357108199903,18.334979880275966,ILF2;F5
The_Kinase_Library_2024,ACVR2B,2/688,0.0529067250329593,0.13589073386118,0,0,6.252996436669906,18.378962331789232,F5;SYNE1
The_Kinase_Library_2024,P38D,2/681,0.0519436680657817,0.13589073386118,0,0,6.319751268204876,18.69126762143364,ARHGEF18;SYNE1
The_Kinase_Library_2024,ALK2,2/675,0.0511235543947158,0.13589073386118,0,0,6.378074954597986,18.96526928141035,ILF2;F5
The_Kinase_Library_2024,CDK2,2/692,0.0534600489196501,0.13589073386118,0,0,6.2154589371980675,18.203964504392378,C2CD5;ARHGEF18
The_Kinase_Library_2024,BMPR1B,2/671,0.0505795808889739,0.13589073386118,0,0,6.417538614848032,19.15126573568903,ILF2;F5
The_Kinase_Library_2024,CDK18,2/667,0.0500378346259581,0.13589073386118,0,0,6.457477025898078,19.339987855448687,TFEB;ARHGEF18
The_Kinase_Library_2024,DYRK1A,2/661,0.0492294141073625,0.13589073386118,0,0,6.518293711009948,19.6283031048266,ARHGEF18;DCP1A
The_Kinase_Library_2024,CDK17,2/659,0.0489610655198406,0.13589073386118,0,0,6.538812785388128,19.72583189597723,TFEB;ARHGEF18
The_Kinase_Library_2024,HIPK3,2/651,0.0478933306469173,0.13589073386118,0,0,6.622153740797809,20.12326184937376,DCP1A;SYNE1
The_Kinase_Library_2024,DYRK3,2/675,0.0511235543947158,0.13589073386118,0,0,6.378074954597986,18.96526928141035,ARHGEF18;DCP1A
The_Kinase_Library_2024,WNK4,2/880,0.0817456898858866,0.1366239152638245,0,0,4.837003290306251,12.112544030336636,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,WNK1,2/880,0.0817456898858866,0.1366239152638245,0,0,4.837003290306251,12.112544030336636,TFEB;ARHGEF18
The_Kinase_Library_2024,AKT1,2/877,0.0812619080348648,0.1366239152638245,0,0,4.854349206349206,12.184794700973091,TFEB;RAB11FIP5
The_Kinase_Library_2024,MRCKB,2/874,0.0807790978213896,0.1366239152638245,0,0,4.871814475025484,12.257665657777409,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,MNK1,2/873,0.080618377667287,0.1366239152638245,0,0,4.877662967215206,12.282095070638682,ARHGEF18;SYNE1
The_Kinase_Library_2024,YANK2,2/862,0.0788576500323038,0.1366239152638245,0,0,4.942894056847545,12.555499319536104,ARHGEF18;ILF2
The_Kinase_Library_2024,DRAK1,2/864,0.0791767970613445,0.1366239152638245,0,0,4.930910028357824,12.505142805573977,TFEB;ARHGEF18
The_Kinase_Library_2024,DCAMKL2,2/854,0.0775854770457034,0.1366239152638245,0,0,4.991392801251957,12.759871876026006,TFEB;ARHGEF18
The_Kinase_Library_2024,IRE1,2/850,0.0769520556537892,0.1366239152638245,0,0,5.015985324947589,12.863859052563413,TFEB;ARHGEF18
The_Kinase_Library_2024,PDHK4,2/848,0.0766360152611356,0.1366239152638245,0,0,5.028368794326241,12.916311283573188,TFEB;ARHGEF18
The_Kinase_Library_2024,AKT3,2/846,0.0763204232658058,0.1366239152638245,0,0,5.040810953133228,12.969072549993223,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,ANKRD3,2/870,0.0801368689465844,0.1366239152638245,0,0,4.895289298515105,12.355804396029198,ARHGEF18;F5
The_Kinase_Library_2024,DLK,2/841,0.0755334126141575,0.1366239152638245,0,0,5.072175870745596,13.102344125238096,C2CD5;TFEB
The_Kinase_Library_2024,MEK2,2/851,0.0771102436485399,0.1366239152638245,0,0,5.0098154691794266,12.837748054640462,ARHGEF18;DCP1A
The_Kinase_Library_2024,TSSK2,2/830,0.0738119685847609,0.1366239152638245,0,0,5.142512077294686,13.402591798960952,C2CD5;RAB11FIP5
The_Kinase_Library_2024,SGK1,2/830,0.0738119685847609,0.1366239152638245,0,0,5.142512077294686,13.402591798960952,TFEB;ARHGEF18
The_Kinase_Library_2024,BUB1,2/828,0.0735004643291088,0.1366239152638245,0,0,5.155501748722088,13.458249424739236,DCP1A;RAB11FIP5
The_Kinase_Library_2024,PHKG2,2/912,0.0869654917406552,0.1443385592084486,0,0,4.659096459096459,11.378649839983376,ARHGEF18;LDLRAP1
The_Kinase_Library_2024,PKCB,2/923,0.0887844056147644,0.1443501560675422,0,0,4.600796235975389,11.141031702172642,TFEB;ARHGEF18
The_Kinase_Library_2024,PKCG,2/920,0.0882871117576055,0.1443501560675422,0,0,4.616557734204793,11.20512954103987,TFEB;ARHGEF18
The_Kinase_Library_2024,NIK,2/916,0.087625481567815,0.1443501560675422,0,0,4.637734014101629,11.29141419333984,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,PKR,2/933,0.0904486326561263,0.1450820349316389,0,0,4.5489915264351355,10.931104653991763,TFEB;RAB11FIP5
The_Kinase_Library_2024,PKCD,2/932,0.0902817568140845,0.1450820349316389,0,0,4.554121863799283,10.951842737566428,ARHGEF18;SYNE1
The_Kinase_Library_2024,PKN2,2/937,0.091117136668492,0.1451799710917973,0,0,4.528579916815211,10.84870854528078,ARHGEF18;RAB11FIP5
The_Kinase_Library_2024,PKCH,2/956,0.0943141577983087,0.1492787000913628,0,0,4.433962264150943,10.46913456131753,TFEB;ARHGEF18
PPI_Hub_Proteins,GSK3B,2/696,0.0540155458784734,0.2160677989810294,0,0,6.1783541466538585,18.031423937314692,DCP1A;ARHGAP12
PPI_Hub_Proteins,RHOA,1/139,0.0738655397975242,0.2160677989810294,0,0,14.384782608695652,37.47967865613064,ARHGEF18
PPI_Hub_Proteins,XRCC6,1/141,0.0748911573283546,0.2160677989810294,0,0,14.177857142857142,36.7450281891981,ILF2
PPI_Hub_Proteins,APC,1/150,0.0794936710039837,0.2160677989810294,0,0,13.31543624161074,33.71572144348522,SYNE1
PPI_Hub_Proteins,MEPCE,1/165,0.0871182901028945,0.2160677989810294,0,0,12.08841463414634,29.50163602107077,ILF2
PPI_Hub_Proteins,MAP3K14,1/166,0.0876245508033518,0.2160677989810294,0,0,12.014545454545454,29.25174245169941,ILF2
PPI_Hub_Proteins,H2AFX,1/172,0.0906567589792965,0.2160677989810294,0,0,11.589473684210526,27.82255722527502,ILF2
PPI_Hub_Proteins,MAPK10,1/182,0.0956900874341348,0.2160677989810294,0,0,10.94364640883978,25.680804597127995,ARHGAP12
PPI_Hub_Proteins,NFKB2,1/184,0.0966937086469272,0.2160677989810294,0,0,10.822950819672132,25.28465280718741,ILF2
PPI_Hub_Proteins,MAPK9,1/222,0.1155711482921785,0.2160677989810294,0,0,8.944796380090498,19.301698248715223,ARHGAP12
PPI_Hub_Proteins,ATM,1/222,0.1155711482921785,0.2160677989810294,0,0,8.944796380090498,19.301698248715223,F5
PPI_Hub_Proteins,SMAD4,1/221,0.1150790042954777,0.2160677989810294,0,0,8.985909090909091,19.428761066206413,DCP1A
